code,descr,lang_code,is_active,cr_by,cr_dtimes
reg-android-preview-template-part,Template for preview in Android regclient,fra,TRUE,admin,now()
reg-android-preview-template-part,Template for preview in Android regclient,ara,TRUE,admin,now()
reg-android-preview-template-part,Template for preview in Android regclient,kan,TRUE,admin,now()
reg-android-preview-template-part,Template for preview in Android regclient,hin,TRUE,admin,now()
reg-android-preview-template-part,Template for preview in Android regclient,tam,TRUE,admin,now()
reg-android-ack-template-part,Template for Acknowledgement in Android regclient,eng,TRUE,admin,now()
reg-android-ack-template-part,Template for Acknowledgement in Android regclient,fra,TRUE,admin,now()
reg-android-ack-template-part,Template for Acknowledgement in Android regclient,ara,TRUE,admin,now()
reg-android-ack-template-part,Template for Acknowledgement in Android regclient,kan,TRUE,admin,now()
reg-android-ack-template-part,Template for Acknowledgement in Android regclient,hin,TRUE,admin,now()
reg-android-ack-template-part,Template for Acknowledgement in Android regclient,tam,TRUE,admin,now()
RPR_SUP_REJECT_EMAIL,Template for Supervisor Reject Email,eng,TRUE,admin,now()
RPR_SUP_REJECT_SMS,Template for Supervisor Reject SMS,eng,TRUE,admin,now()
RPR_SUP_REJECT_EMAIL,Template for Supervisor Reject Email,fra,TRUE,admin,now()
RPR_SUP_REJECT_SMS,Template for Supervisor Reject SMS,fra,TRUE,admin,now()
RPR_SUP_REJECT_EMAIL,Template for Supervisor Reject Email,ara,TRUE,admin,now()
RPR_SUP_REJECT_SMS,Template for Supervisor Reject SMS,ara,TRUE,admin,now()
RPR_SUP_REJECT_EMAIL,Template for Supervisor Reject Email,hin,TRUE,admin,now()
RPR_SUP_REJECT_SMS,Template for Supervisor Reject SMS,hin,TRUE,admin,now()
RPR_SUP_REJECT_EMAIL,Template for Supervisor Reject Email,kan,TRUE,admin,now()
RPR_SUP_REJECT_SMS,Template for Supervisor Reject SMS,kan,TRUE,admin,now()
RPR_SUP_REJECT_EMAIL,Template for Supervisor Reject Email,tam,TRUE,admin,now()
RPR_SUP_REJECT_SMS,Template for Supervisor Reject SMS,tam,TRUE,admin,now()
RPR_SUP_REJECT_EMAIL_SUBJECT,Template for Supervisor Reject Email Subject,eng,TRUE,admin,now()
RPR_SUP_REJECT_EMAIL_SUBJECT,Template for Supervisor Reject Email Subject,fra,TRUE,admin,now()
RPR_SUP_REJECT_EMAIL_SUBJECT,Template for Supervisor Reject Email Subject,ara,TRUE,admin,now()
RPR_SUP_REJECT_EMAIL_SUBJECT,Template for Supervisor Reject Email Subject,hin,TRUE,admin,now()
RPR_SUP_REJECT_EMAIL_SUBJECT,Template for Supervisor Reject Email Subject,kan,TRUE,admin,now()
RPR_SUP_REJECT_EMAIL_SUBJECT,Template for Supervisor Reject Email Subject,tam,TRUE,admin,now()
cust-and-down-my-card-request-received-email-subject,Request received email subject to customize and download my card,eng,TRUE,admin,now()
cust-and-down-my-card-success-email-subject,Success email subject to customize and download my card,eng,TRUE,admin,now()
cust-and-down-my-card-failure-email-subject,Failure email subject to customize and download my card,eng,TRUE,admin,now()
cust-and-down-my-card-request-received-email-content,Request received email to customize and download my card,eng,TRUE,admin,now()
cust-and-down-my-card-success-email-content,Success email to customize and download my card,eng,TRUE,admin,now()
cust-and-down-my-card-failure-email-content,Failure email to customize and download my card,eng,TRUE,admin,now()
order-a-physical-card-request-received-email-subject,Request received email subject to order a physical card,eng,TRUE,admin,now()
order-a-physical-card-success-email-subject,Success email subject to order a physical card,eng,TRUE,admin,now()
order-a-physical-card-failure-email-subject,Failure email subject to order a physical card,eng,TRUE,admin,now()
order-a-physical-card-request-received-email-content,Request received email to order a physical card,eng,TRUE,admin,now()
order-a-physical-card-success-email-content,Success email to order a physical card,eng,TRUE,admin,now()
order-a-physical-card-failure-email-content,Failure email to order a physical card,eng,TRUE,admin,now()
share-cred-with-partner-request-received-email-subject,Request received email subject to share my credential with a partner,eng,TRUE,admin,now()
share-cred-with-partner-success-email-subject,Success email subject to share my credential with a partner,eng,TRUE,admin,now()
share-cred-with-partner-failure-email-subject,Failure email subject to share my credential with a partner,eng,TRUE,admin,now()
share-cred-with-partner-request-received-email-content,Request received email to share my credential with a partner,eng,TRUE,admin,now()
share-cred-with-partner-success-email-content,Success email to share my credential with a partner,eng,TRUE,admin,now()
share-cred-with-partner-failure-email-content,Failure email to share my credential with a partner,eng,TRUE,admin,now()
lock-unlock-auth-request-received-email-subject,Request received email subject to lock/unlock authentication,eng,TRUE,admin,now()
lock-unlock-auth-success-email-subject,Success email subject to lock/unlock authentication,eng,TRUE,admin,now()
lock-unlock-auth-failure-email-subject,Failure email subject to lock/unlock authentication,eng,TRUE,admin,now()
lock-unlock-auth-request-received-email-content,Request received email to lock/unlock authentication,eng,TRUE,admin,now()
lock-unlock-auth-success-email-content,Success email to lock/unlock authentication,eng,TRUE,admin,now()
lock-unlock-auth-failure-email-content,Failure email to lock/unlock authentication,eng,TRUE,admin,now()
update-demo-data-request-received-email-subject,Request received email subject to self update demographic data,eng,TRUE,admin,now()
update-demo-data-success-email-subject,Success email subject to self update demographic data,eng,TRUE,admin,now()
update-demo-data-failure-email-subject,Failure email subject to self update demographic data,eng,TRUE,admin,now()
update-demo-data-request-received-email-content,Request received email to self update demographic data,eng,TRUE,admin,now()
update-demo-data-success-email-content,Success email to self update demographic data,eng,TRUE,admin,now()
update-demo-data-failure-email-content,Failure email to self update demographic data,eng,TRUE,admin,now()
gen-or-revoke-vid-request-received-email-subject,Request received email subject to generate or revoke VID,eng,TRUE,admin,now()
gen-or-revoke-vid-success-email-subject,Success email subject to generate or revoke VID,eng,TRUE,admin,now()
gen-or-revoke-vid-failure-email-subject,Failure email subject to generate or revoke VID,eng,TRUE,admin,now()
gen-or-revoke-vid-request-received-email-content,Request received email to generate or revoke VID,eng,TRUE,admin,now()
gen-or-revoke-vid-success-email-content,Success email to generate or revoke VID,eng,TRUE,admin,now()
gen-or-revoke-vid-failure-email-content,Failure email to generate or revoke VID,eng,TRUE,admin,now()
get-my-uin-card-request-received-email-subject,Request received email subject to get my UIN card,eng,TRUE,admin,now()
get-my-uin-card-success-email-subject,Success email subject to get my UIN card,eng,TRUE,admin,now()
get-my-uin-card-failure-email-subject,Failure email subject to get my UIN card,eng,TRUE,admin,now()
get-my-uin-card-request-received-email-content,Request received email to get my UIN card,eng,TRUE,admin,now()
get-my-uin-card-success-email-content,Success email to get my UIN card,eng,TRUE,admin,now()
get-my-uin-card-failure-email-content,Failure email to get my UIN card,eng,TRUE,admin,now()
verify-my-phone-email-request-received-email-subject,Request received email subject to verify my phone and email,eng,TRUE,admin,now()
verify-my-phone-email-success-email-subject,Success email subject to verify my phone and email,eng,TRUE,admin,now()
verify-my-phone-email-failure-email-subject,Failure email subject to verify my phone and email,eng,TRUE,admin,now()
verify-my-phone-email-request-received-email-content,Request received email to verify my phone and email,eng,TRUE,admin,now()
verify-my-phone-email-success-email-content,Success email to verify my phone and email,eng,TRUE,admin,now()
verify-my-phone-email-failure-email-content,Failure email to verify my phone and email,eng,TRUE,admin,now()
cust-and-down-my-card-request-received_SMS,Request received sms to customize and download my card,eng,TRUE,admin,now()
cust-and-down-my-card-success_SMS,Success sms to customize and download my card,eng,TRUE,admin,now()
cust-and-down-my-card-failure_SMS,Failure sms to customize and download my card,eng,TRUE,admin,now()
order-a-physical-card-request-received_SMS,Request received sms to order a physical card,eng,TRUE,admin,now()
order-a-physical-card-success_SMS,Success sms to order a physical card,eng,TRUE,admin,now()
order-a-physical-card-failure_SMS,Failure sms to order a physical card,eng,TRUE,admin,now()
share-cred-with-partner-request-received_SMS,Request received sms to share my credential with a partner,eng,TRUE,admin,now()
share-cred-with-partner-success_SMS,Success sms to share my credential with a partner,eng,TRUE,admin,now()
share-cred-with-partner-failure_SMS,Failure sms to share my credential with a partner,eng,TRUE,admin,now()
lock-unlock-auth-request-received_SMS,Request received sms to lock/unlock authentication,eng,TRUE,admin,now()
lock-unlock-auth-success_SMS,Success sms to lock/unlock authentication,eng,TRUE,admin,now()
lock-unlock-auth-failure_SMS,Failure sms to lock/unlock authentication,eng,TRUE,admin,now()
update-demo-data-request-received_SMS,Request received sms to self update demographic data,eng,TRUE,admin,now()
update-demo-data-success_SMS,Success sms to self update demographic data,eng,TRUE,admin,now()
update-demo-data-failure_SMS,Failure sms to self update demographic data,eng,TRUE,admin,now()
gen-or-revoke-vid-request-received_SMS,Request received sms to generate or revoke VID,eng,TRUE,admin,now()
gen-or-revoke-vid-success_SMS,Success sms to generate or revoke VID,eng,TRUE,admin,now()
gen-or-revoke-vid-failure_SMS,Failure sms to generate or revoke VID,eng,TRUE,admin,now()
get-my-uin-card-request-received_SMS,Request received sms to get my UIN card,eng,TRUE,admin,now()
get-my-uin-card-success_SMS,Success sms to get my UIN card,eng,TRUE,admin,now()
get-my-uin-card-failure_SMS,Failure sms to get my UIN card,eng,TRUE,admin,now()
verify-my-phone-email-request-received_SMS,Request received sms to verify my phone and email,eng,TRUE,admin,now()
verify-my-phone-email-success_SMS,Success sms to verify my phone and email,eng,TRUE,admin,now()
verify-my-phone-email-failure_SMS,Failure sms to verify my phone and email,eng,TRUE,admin,now()
cust-and-down-my-card-positive-purpose,Positive purpose to customize and download my card,eng,TRUE,admin,now()
cust-and-down-my-card-negative-purpose,Negative purpose to customize and download my card,eng,TRUE,admin,now()
order-a-physical-card-positive purpose,Positive purpose to order a physical card,eng,TRUE,admin,now()
order-a-physical-card-negative purpose,Negative purpose to order a physical card,eng,TRUE,admin,now()
share-cred-with-partner-positive-purpose,Positive purpose to share my credential with a partner,eng,TRUE,admin,now()
share-cred-with-partner-negative-purpose,Negative purpose to share my credential with a partner,eng,TRUE,admin,now()
lock-unlock-auth-positive-purpose,Positive purpose to lock/unlock various authentication types,eng,TRUE,admin,now()
lock-unlock-auth-negative-purpose,Negative purpose to lock/unlock various authentication types,eng,TRUE,admin,now()
update-demo-data-positive-purpose,Positive Purpose to self update demographic data,eng,TRUE,admin,now()
update-demo-data-negative-purpose,Negative Purpose to self update demographic data,eng,TRUE,admin,now()
gen-or-revoke-vid-positive-purpose,Positive Purpose to generate or revoke VIDs,eng,TRUE,admin,now()
gen-or-revoke-vid-negative-purpose,Negative Purpose to generate or revoke VIDs,eng,TRUE,admin,now()
get-my-uin-card-positive-purpose,Positive purpose to get my UIN card,eng,TRUE,admin,now()
get-my-uin-card-negative-purpose,Negative purpose to get my UIN card,eng,TRUE,admin,now()
verify-my-phone-email-positive-purpose,Positive purpose to verify my phone number and email ID,eng,TRUE,admin,now()
verify-my-phone-email-negative-purpose,Negative purpose to verify my phone number and email ID,eng,TRUE,admin,now()
cust-and-down-my-card-success-summary,Success summary to customize and download my card,eng,TRUE,admin,now()
order-a-physical-card-success-summary,Success summary to order a physical card,eng,TRUE,admin,now()
share-cred-with-partner-success-summary,Success summary to share my credential with a partner,eng,TRUE,admin,now()
lock-unlock-auth-success-summary,Success summary to lock/unlock various authentication types,eng,TRUE,admin,now()
update-demo-data-success-summary,Success summary to self update demographic data,eng,TRUE,admin,now()
gen-or-revoke-vid-success-summary,Success summary to generate or revoke VIDs,eng,TRUE,admin,now()
get-my-uin-card-success-summary,Success summary to get my UIN card,eng,TRUE,admin,now()
verify-my-phone-email-success-summary,Success summary to verify my phone and email,eng,TRUE,admin,now()
receive-otp-mail-subject,Receiving OTP mail Subject,eng,TRUE,admin,now()
receive-otp-mail-content,Receiving OTP Mail Content,eng,TRUE,admin,now()
receive-otp,Receive OTP,eng,TRUE,admin,now()
vid-card-download-positive-purpose,Vid Card Download Positive Purpose,eng,TRUE,admin,now()
vid-card-download-negative-purpose,Vid Card Download Negative Purpose,eng,TRUE,admin,now()
vid-card-download-positive-summary,Vid Card Download Positive Summary,eng,TRUE,admin,now()
mosip.phone.template.property,Phone,eng,TRUE,admin,now()
mosip.email.template.property,Email,eng,TRUE,admin,now()
vid-card-download-request-received-email-subject,Request received email subject to download my VID card,eng,TRUE,admin,now()
vid-card-download-success-email-subject,Success email subject to download my VID card,eng,TRUE,admin,now()
vid-card-download-failure-email-subject,Failure email subject to download my VID card,eng,TRUE,admin,now()
vid-card-download-request-received-email-content,Request received email to download my VID card,eng,TRUE,admin,now()
vid-card-download-success-email-content,Success email to download my VID card,eng,TRUE,admin,now()
vid-card-download-failure-email-content,Failure email to download my VID card,eng,TRUE,admin,now()
vid-card-download-request-received_SMS,Request received sms to download my VID card,eng,TRUE,admin,now()
vid-card-download-success_SMS,Success sms to download my VID card,eng,TRUE,admin,now()
vid-card-download-failure_SMS,Failure sms to download my VID card,eng,TRUE,admin,now()
mosip.otp-email.template.property,Email otp,eng,TRUE,admin,now()
mosip.otp-phone.template.property,Phone otp,eng,TRUE,admin,now()
mosip.demo.template.property,Demographic,eng,TRUE,admin,now()
mosip.bio-finger.template.property,Finger bio,eng,TRUE,admin,now()
mosip.bio-iris.template.property,Iris bio,eng,TRUE,admin,now()
mosip.bio-face.template.property,Face bio,eng,TRUE,admin,now()
mosip.unlocked.template.property,Unlocked status,eng,TRUE,admin,now()
mosip.locked.template.property,Locked status,eng,TRUE,admin,now()
mosip.event.status.success.template,Success event status,eng,TRUE,admin,now()
mosip.event.status.failed.template,Failed event status,eng,TRUE,admin,now()
mosip.event.status.inprogress.template,In progress event status,eng,TRUE,admin,now()
mosip.ida.auth-request.OTP-REQUEST.Y.descr,OTP Request Success,eng,TRUE,admin,now()
mosip.ida.auth-request.OTP-AUTH.Y.descr,OTP Authentication Success,eng,TRUE,admin,now()
mosip.ida.auth-request.DEMO-AUTH.Y.descr,Demo Authentication Success,eng,TRUE,admin,now()
mosip.ida.auth-request.FINGERPRINT-AUTH.Y.descr,Finger Authentication Success,eng,TRUE,admin,now()
mosip.ida.auth-request.IRIS-AUTH.Y.descr,Iris Authentication Success,eng,TRUE,admin,now()
mosip.ida.auth-request.FACE-AUTH.Y.descr,Face Authentication Success,eng,TRUE,admin,now()
mosip.ida.auth-request.STATIC-PIN-AUTH.Y.descr,Pin Authentication Success,eng,TRUE,admin,now()
mosip.ida.auth-request.STATIC-PIN-STORAGE.Y.descr,Static Pin Store Request Success,eng,TRUE,admin,now()
mosip.ida.auth-request.EKYC-AUTH.Y.descr,EKYC Authentication Request Success,eng,TRUE,admin,now()
mosip.ida.auth-request.KYC-AUTH.Y.descr,KYC Authentication Request Success,eng,TRUE,admin,now()
mosip.ida.auth-request.KYC-EXCHANGE.Y.descr,KYC Exchange Request Success,eng,TRUE,admin,now()
mosip.ida.auth-request.IDENTITY-KEY-BINDING.Y.descr,Identity Key Binding Request Success,eng,TRUE,admin,now()
mosip.ida.auth-request.TOKEN-REQUEST.Y.descr,Token Request Success,eng,TRUE,admin,now()
mosip.ida.auth-request.TOKEN-AUTH.Y.descr,Token based Authentication Success,eng,TRUE,admin,now()
mosip.ida.auth-request.OTP-REQUEST.N.descr,OTP Request Failed,eng,TRUE,admin,now()
mosip.ida.auth-request.OTP-AUTH.N.descr,OTP Authentication Failed,eng,TRUE,admin,now()
mosip.ida.auth-request.DEMO-AUTH.N.descr,Demo Authentication Failed,eng,TRUE,admin,now()
mosip.ida.auth-request.FINGERPRINT-AUTH.N.descr,Finger Authentication Failed,eng,TRUE,admin,now()
mosip.ida.auth-request.IRIS-AUTH.N.descr,Iris Authentication Failed,eng,TRUE,admin,now()
mosip.ida.auth-request.FACE-AUTH.N.descr,Face Authentication Failed,eng,TRUE,admin,now()
mosip.ida.auth-request.STATIC-PIN-AUTH.N.descr,Pin Authentication Failed,eng,TRUE,admin,now()
mosip.ida.auth-request.STATIC-PIN-STORAGE.N.descr,Static Pin Store Request Failed,eng,TRUE,admin,now()
mosip.ida.auth-request.EKYC-AUTH.N.descr,EKYC Authentication Request Failed,eng,TRUE,admin,now()
mosip.ida.auth-request.KYC-AUTH.N.descr,KYC Authentication Request Failed,eng,TRUE,admin,now()
mosip.ida.auth-request.KYC-EXCHANGE.N.descr,KYC Exchange Request Failed,eng,TRUE,admin,now()
mosip.ida.auth-request.IDENTITY-KEY-BINDING.N.descr,Identity Key Binding Request Failed,eng,TRUE,admin,now()
mosip.ida.auth-request.TOKEN-REQUEST.N.descr,Token Request Failed,eng,TRUE,admin,now()
mosip.ida.auth-request.TOKEN-AUTH.N.descr,Token based Authentication Failed,eng,TRUE,admin,now()
mosip.ida.auth-request.UNKNOWN.Y.descr,Unknown Request/Authentication Success,eng,TRUE,admin,now()
mosip.ida.auth-request.UNKNOWN.N.descr,Unknown Request/Authentication Failed,eng,TRUE,admin,now()
mosip.auth-type-code.OTP-REQUEST,OTP Request,eng,TRUE,admin,now()
mosip.auth-type-code.OTP-AUTH,OTP Authentication,eng,TRUE,admin,now()
mosip.auth-type-code.DEMO-AUTH,Demo Authentication,eng,TRUE,admin,now()
mosip.auth-type-code.FINGERPRINT-AUTH,Finger Authentication,eng,TRUE,admin,now()
mosip.auth-type-code.IRIS-AUTH,Iris Authentication,eng,TRUE,admin,now()
mosip.auth-type-code.FACE-AUTH,Face Authentication,eng,TRUE,admin,now()
mosip.auth-type-code.STATIC-PIN-AUTH,Pin Authentication,eng,TRUE,admin,now()
mosip.auth-type-code.STATIC-PIN-STORAGE,Static Pin Store Request,eng,TRUE,admin,now()
mosip.auth-type-code.EKYC-AUTH,EKYC Authentication Request,eng,TRUE,admin,now()
mosip.auth-type-code.KYC-AUTH,KYC Authentication Request,eng,TRUE,admin,now()
mosip.auth-type-code.KYC-EXCHANGE,KYC Exchange Request,eng,TRUE,admin,now()
mosip.auth-type-code.IDENTITY-KEY-BINDING,Identity Key Binding Request,eng,TRUE,admin,now()
mosip.auth-type-code.TOKEN-REQUEST,Token Request,eng,TRUE,admin,now()
mosip.auth-type-code.TOKEN-AUTH,Token based Authentication,eng,TRUE,admin,now()
mosip.auth-type-code.PWD,PWD,eng,TRUE,admin,now()
mosip.auth-type-code.PIN,PIN,eng,TRUE,admin,now()
mosip.auth-type-code.OTP,OTP,eng,TRUE,admin,now()
mosip.auth-type-code.Wallet,Wallet,eng,TRUE,admin,now()
mosip.auth-type-code.L1-bio-device,L1-bio-device,eng,TRUE,admin,now()
mosip.template.UNKNOWN,Unknown attribute,eng,TRUE,admin,now()
mosip.event.type.AUTHENTICATION_REQUEST,Authentication Request event type,eng,TRUE,admin,now()
mosip.event.type.SHARE_CRED_WITH_PARTNER,Share Credential With Partner event type,eng,TRUE,admin,now()
mosip.event.type.DOWNLOAD_PERSONALIZED_CARD,Download Personalized Card event type,eng,TRUE,admin,now()
mosip.event.type.ORDER_PHYSICAL_CARD,Order a Physical Card event type,eng,TRUE,admin,now()
mosip.event.type.GET_MY_ID,Get UIN Card event type,eng,TRUE,admin,now()
mosip.event.type.UPDATE_MY_UIN,Update UIN Data event type,eng,TRUE,admin,now()
mosip.event.type.GENERATE_VID,Generate VID event type,eng,TRUE,admin,now()
mosip.event.type.REVOKE_VID,Revoke VID event type,eng,TRUE,admin,now()
